id_sewa,nama_barang,jenis,tanggal_sewa,durasi_sewa,hari,bulan,stok,total_biaya
MIP-05551,TV 43 Inch,TV,2025-07-26,3,Saturday,7,8,857000
MIP-05552,TV 55 Inch,TV,2024-06-01,1,Saturday,6,7,537000
MIP-05553,TV 43 Inch,TV,2026-03-04,4,Wednesday,3,10,1306000
MIP-05554,TV 65 Inch,TV,2025-11-07,1,Friday,11,14,715000
MIP-05555,TV 65 Inch,TV,2024-08-22,5,Thursday,8,20,3734000
MIP-05556,TV 55 Inch,TV,2025-01-30,1,Thursday,1,15,573000
MIP-05557,TV 50 Inch,TV,2026-03-20,4,Friday,3,6,1661000
MIP-05558,TV 55 Inch,TV,2024-11-22,3,Friday,11,7,1728000
MIP-05559,Screen 3x4,Screen,2025-10-03,6,Friday,10,7,2292000
MIP-05560,TV 55 Inch,TV,2024-03-29,4,Friday,3,13,2261000
MIP-05561,Screen 2x3,Screen,2024-03-20,5,Wednesday,3,15,1452000
MIP-05562,TV 55 Inch,TV,2025-03-14,3,Friday,3,5,1814000
MIP-05563,Screen 2x3,Screen,2025-08-13,6,Wednesday,8,17,1715000
MIP-05564,TV 43 Inch,TV,2025-08-28,3,Thursday,8,19,860000
MIP-05565,TV 75 Inch,TV,2025-01-01,7,Wednesday,1,10,9124000
MIP-05566,Epson 6000 Lumens,Proyektor,2025-05-03,7,Saturday,5,5,6335000
MIP-05567,Screen 3x4,Screen,2024-01-19,3,Friday,1,10,1247000
MIP-05568,TV 65 Inch,TV,2024-06-11,6,Tuesday,6,5,4389000
MIP-05569,Screen 2x3,Screen,2025-09-29,7,Monday,9,20,2241000
MIP-05570,Screen 2x3,Screen,2024-05-19,6,Sunday,5,7,1971000
MIP-05571,Screen 3x4,Screen,2024-11-10,1,Sunday,11,11,438000
MIP-05572,TV 43 Inch,TV,2026-02-08,6,Sunday,2,18,1643000
MIP-05573,TV 65 Inch,TV,2025-04-18,5,Friday,4,19,3725000
MIP-05574,TV 65 Inch,TV,2024-02-07,5,Wednesday,2,20,3602000
MIP-05575,TV 43 Inch,TV,2024-03-16,2,Saturday,3,18,618000
MIP-05576,TV 75 Inch,TV,2025-05-10,2,Saturday,5,7,2222000
MIP-05577,Screen 3x4,Screen,2024-05-15,4,Wednesday,5,17,1648000
MIP-05578,Epson 6000 Lumens,Proyektor,2025-04-16,3,Wednesday,4,20,3289000
MIP-05579,TV 65 Inch,TV,2024-12-26,2,Thursday,12,11,1515000
MIP-05580,TV 50 Inch,TV,2024-07-26,1,Friday,7,7,445000
MIP-05581,TV 65 Inch,TV,2024-12-02,3,Monday,12,11,1907000
MIP-05582,Epson 6000 Lumens,Proyektor,2025-06-08,6,Sunday,6,15,5835000
MIP-05583,Screen 3x4,Screen,2024-08-26,1,Monday,8,9,426000
MIP-05584,Epson 6000 Lumens,Proyektor,2024-06-11,1,Tuesday,6,7,1040000
MIP-05585,TV 55 Inch,TV,2024-01-25,7,Thursday,1,16,3819000
MIP-05586,TV 75 Inch,TV,2026-04-06,4,Monday,4,13,4373000
MIP-05587,TV 50 Inch,TV,2025-07-30,6,Wednesday,7,19,2661000
MIP-05588,TV 50 Inch,TV,2025-05-06,1,Tuesday,5,6,447000
MIP-05589,Epson 6000 Lumens,Proyektor,2024-05-23,4,Thursday,5,19,4343000
MIP-05590,TV 65 Inch,TV,2024-11-09,3,Saturday,11,18,2159000
MIP-05591,TV 75 Inch,TV,2025-02-14,3,Friday,2,19,3464000
MIP-05592,TV 75 Inch,TV,2024-11-12,1,Tuesday,11,18,1206000
MIP-05593,TV 43 Inch,TV,2025-01-29,3,Wednesday,1,18,822000
MIP-05594,Epson 6000 Lumens,Proyektor,2024-09-20,7,Friday,9,15,7662000
MIP-05595,Epson 6000 Lumens,Proyektor,2024-01-24,4,Wednesday,1,12,3888000
MIP-05596,TV 55 Inch,TV,2024-11-18,6,Monday,11,12,3285000
MIP-05597,TV 75 Inch,TV,2024-07-22,1,Monday,7,17,1165000
MIP-05598,TV 50 Inch,TV,2025-08-01,4,Friday,8,10,1866000
MIP-05599,TV 75 Inch,TV,2025-03-27,1,Thursday,3,8,1239000
MIP-05600,TV 55 Inch,TV,2024-05-20,5,Monday,5,17,2868000
MIP-05601,TV 43 Inch,TV,2024-11-24,2,Sunday,11,6,572000
MIP-05602,TV 55 Inch,TV,2025-08-30,4,Saturday,8,5,2119000
MIP-05603,Screen 3x4,Screen,2025-01-11,3,Saturday,1,8,1110000
MIP-05604,Screen 3x4,Screen,2025-06-25,2,Wednesday,6,19,825000
MIP-05605,TV 65 Inch,TV,2025-11-21,2,Friday,11,18,1271000
MIP-05606,TV 50 Inch,TV,2024-08-28,1,Wednesday,8,15,459000
MIP-05607,TV 50 Inch,TV,2025-06-21,5,Saturday,6,15,2416000
MIP-05608,TV 65 Inch,TV,2024-12-23,3,Monday,12,18,2264000
MIP-05609,TV 65 Inch,TV,2024-09-10,3,Tuesday,9,15,2079000
MIP-05610,TV 50 Inch,TV,2024-10-26,6,Saturday,10,12,2678000
MIP-05611,TV 50 Inch,TV,2025-12-27,3,Saturday,12,7,1236000
MIP-05612,TV 50 Inch,TV,2025-09-18,1,Thursday,9,17,465000
MIP-05613,TV 43 Inch,TV,2026-02-10,5,Tuesday,2,12,1596000
MIP-05614,TV 50 Inch,TV,2024-10-09,5,Wednesday,10,19,2135000
MIP-05615,TV 50 Inch,TV,2024-08-19,5,Monday,8,13,2215000
MIP-05616,TV 65 Inch,TV,2024-09-27,1,Friday,9,10,747000
MIP-05617,Screen 3x4,Screen,2024-08-17,1,Saturday,8,15,430000
MIP-05618,TV 65 Inch,TV,2024-05-11,5,Saturday,5,20,3320000
MIP-05619,TV 43 Inch,TV,2025-08-12,6,Tuesday,8,13,1818000
MIP-05620,Screen 2x3,Screen,2024-09-12,2,Thursday,9,8,563000
MIP-05621,Epson 6000 Lumens,Proyektor,2026-02-17,5,Tuesday,2,19,4602000
MIP-05622,Screen 3x4,Screen,2024-03-03,6,Sunday,3,10,2597000
MIP-05623,Screen 2x3,Screen,2025-05-05,7,Monday,5,6,2235000
MIP-05624,TV 75 Inch,TV,2024-11-30,3,Saturday,11,16,3787000
MIP-05625,TV 43 Inch,TV,2024-10-20,6,Sunday,10,18,1638000
MIP-05626,TV 55 Inch,TV,2024-12-10,4,Tuesday,12,9,2351000
MIP-05627,Screen 3x4,Screen,2024-02-08,2,Thursday,2,5,790000
MIP-05628,Epson 6000 Lumens,Proyektor,2024-11-05,3,Tuesday,11,18,2905000
MIP-05629,TV 50 Inch,TV,2025-01-25,1,Saturday,1,9,454000
MIP-05630,TV 43 Inch,TV,2025-08-03,1,Sunday,8,5,275000
MIP-05631,Screen 3x4,Screen,2026-01-24,7,Saturday,1,16,2944000
MIP-05632,Screen 2x3,Screen,2024-05-19,7,Sunday,5,8,2135000
MIP-05633,TV 43 Inch,TV,2026-01-21,7,Wednesday,1,19,1968000
MIP-05634,TV 55 Inch,TV,2025-02-06,7,Thursday,2,16,3610000
MIP-05635,TV 65 Inch,TV,2024-07-13,3,Saturday,7,15,1967000
MIP-05636,TV 75 Inch,TV,2024-01-03,5,Wednesday,1,18,5468000
MIP-05637,Screen 2x3,Screen,2025-08-10,5,Sunday,8,11,1526000
MIP-05638,Screen 2x3,Screen,2024-09-24,6,Tuesday,9,16,1923000
MIP-05639,TV 50 Inch,TV,2024-07-12,3,Friday,7,15,1220000
MIP-05640,TV 65 Inch,TV,2025-02-01,2,Saturday,2,7,1274000
MIP-05641,Screen 2x3,Screen,2024-08-16,5,Friday,8,16,1522000
MIP-05642,Epson 6000 Lumens,Proyektor,2024-07-28,3,Sunday,7,10,3192000
MIP-05643,TV 43 Inch,TV,2026-04-28,4,Tuesday,4,10,1158000
MIP-05644,Screen 3x4,Screen,2024-02-04,7,Sunday,2,12,2716000
MIP-05645,TV 43 Inch,TV,2024-11-13,4,Wednesday,11,14,1223000
MIP-05646,Screen 3x4,Screen,2024-09-28,4,Saturday,9,11,1528000
MIP-05647,Screen 2x3,Screen,2024-01-20,3,Saturday,1,12,815000
MIP-05648,TV 75 Inch,TV,2026-01-01,5,Thursday,1,18,6282000
MIP-05649,TV 65 Inch,TV,2026-03-11,7,Wednesday,3,5,5023000
MIP-05650,Epson 6000 Lumens,Proyektor,2025-07-19,7,Saturday,7,15,7113000
MIP-05651,Screen 3x4,Screen,2025-08-05,7,Tuesday,8,13,2935000
MIP-05652,TV 65 Inch,TV,2026-02-10,5,Tuesday,2,6,3623000
MIP-05653,Screen 3x4,Screen,2026-04-04,6,Saturday,4,7,2259000
MIP-05654,TV 75 Inch,TV,2025-03-24,3,Monday,3,7,3494000
MIP-05655,TV 75 Inch,TV,2024-09-26,2,Thursday,9,6,2221000
MIP-05656,TV 50 Inch,TV,2024-07-31,7,Wednesday,7,15,2917000
MIP-05657,Epson 6000 Lumens,Proyektor,2024-06-07,2,Friday,6,16,2070000
MIP-05658,Epson 6000 Lumens,Proyektor,2024-06-16,2,Sunday,6,13,2143000
MIP-05659,TV 65 Inch,TV,2025-02-04,3,Tuesday,2,10,2294000
MIP-05660,TV 75 Inch,TV,2026-02-08,3,Sunday,2,10,3692000
MIP-05661,TV 43 Inch,TV,2024-07-24,2,Wednesday,7,9,562000
MIP-05662,TV 43 Inch,TV,2024-01-10,2,Wednesday,1,5,553000
MIP-05663,Screen 3x4,Screen,2024-12-04,4,Wednesday,12,8,1700000
MIP-05664,TV 43 Inch,TV,2024-07-28,1,Sunday,7,12,305000
MIP-05665,Epson 6000 Lumens,Proyektor,2024-08-12,2,Monday,8,13,2047000
MIP-05666,TV 65 Inch,TV,2025-04-24,4,Thursday,4,7,2958000
MIP-05667,Screen 2x3,Screen,2025-11-17,4,Monday,11,19,1249000
MIP-05668,TV 55 Inch,TV,2026-04-15,1,Wednesday,4,19,587000
MIP-05669,TV 65 Inch,TV,2024-05-25,7,Saturday,5,20,4465000
MIP-05670,TV 55 Inch,TV,2026-02-07,7,Saturday,2,15,4041000
MIP-05671,TV 43 Inch,TV,2026-02-05,1,Thursday,2,10,321000
MIP-05672,TV 50 Inch,TV,2025-10-19,3,Sunday,10,11,1292000
MIP-05673,Epson 6000 Lumens,Proyektor,2024-03-21,2,Thursday,3,12,2056000
MIP-05674,TV 50 Inch,TV,2026-04-15,4,Wednesday,4,10,1733000
MIP-05675,TV 43 Inch,TV,2024-01-30,2,Tuesday,1,13,655000
MIP-05676,Screen 3x4,Screen,2024-02-17,2,Saturday,2,14,725000
MIP-05677,TV 75 Inch,TV,2024-03-10,7,Sunday,3,5,8534000
MIP-05678,Screen 2x3,Screen,2025-04-10,6,Thursday,4,10,1680000
MIP-05679,Screen 3x4,Screen,2025-11-08,7,Saturday,11,9,2919000
MIP-05680,TV 50 Inch,TV,2024-02-23,3,Friday,2,6,1262000
MIP-05681,TV 75 Inch,TV,2026-04-13,6,Monday,4,18,6819000
MIP-05682,TV 50 Inch,TV,2025-11-07,5,Friday,11,19,2247000
MIP-05683,Screen 2x3,Screen,2025-05-02,6,Friday,5,20,1949000
MIP-05684,TV 55 Inch,TV,2026-04-24,3,Friday,4,18,1555000
MIP-05685,Screen 2x3,Screen,2025-09-29,7,Monday,9,10,1951000
MIP-05686,TV 50 Inch,TV,2024-02-21,4,Wednesday,2,16,1893000
MIP-05687,TV 43 Inch,TV,2025-07-03,7,Thursday,7,19,2100000
MIP-05688,Screen 3x4,Screen,2026-03-18,6,Wednesday,3,20,2598000
MIP-05689,Screen 3x4,Screen,2024-12-13,5,Friday,12,7,1859000
MIP-05690,Screen 3x4,Screen,2024-06-08,3,Saturday,6,6,1235000
MIP-05691,TV 55 Inch,TV,2025-01-29,4,Wednesday,1,14,2082000
MIP-05692,TV 50 Inch,TV,2025-06-03,6,Tuesday,6,9,2515000
MIP-05693,TV 43 Inch,TV,2025-05-12,2,Monday,5,11,622000
MIP-05694,TV 75 Inch,TV,2025-08-10,7,Sunday,8,7,8557000
MIP-05695,Screen 3x4,Screen,2024-04-12,2,Friday,4,7,841000
MIP-05696,Screen 2x3,Screen,2024-02-18,1,Sunday,2,19,289000
MIP-05697,Epson 6000 Lumens,Proyektor,2024-08-29,6,Thursday,8,16,5938000
MIP-05698,TV 65 Inch,TV,2026-04-06,6,Monday,4,6,4121000
MIP-05699,Screen 2x3,Screen,2025-04-10,7,Thursday,4,6,2303000
MIP-05700,TV 75 Inch,TV,2024-10-25,6,Friday,10,6,6901000
MIP-05701,TV 43 Inch,TV,2025-09-04,2,Thursday,9,16,575000
MIP-05702,Screen 2x3,Screen,2025-08-24,5,Sunday,8,13,1456000
MIP-05703,TV 55 Inch,TV,2024-07-01,5,Monday,7,15,2786000
MIP-05704,Screen 2x3,Screen,2025-05-20,1,Tuesday,5,10,285000
MIP-05705,Screen 3x4,Screen,2024-05-25,4,Saturday,5,17,1733000
MIP-05706,TV 50 Inch,TV,2024-09-12,2,Thursday,9,19,858000
MIP-05707,Screen 3x4,Screen,2024-06-16,1,Sunday,6,16,432000
MIP-05708,TV 50 Inch,TV,2024-06-02,2,Sunday,6,8,829000
MIP-05709,TV 65 Inch,TV,2024-06-29,4,Saturday,6,15,2888000
MIP-05710,TV 50 Inch,TV,2025-08-28,6,Thursday,8,17,2920000
MIP-05711,TV 43 Inch,TV,2024-07-18,6,Thursday,7,5,1681000
MIP-05712,TV 43 Inch,TV,2024-07-26,3,Friday,7,14,984000
MIP-05713,TV 50 Inch,TV,2025-03-29,7,Saturday,3,5,3120000
MIP-05714,TV 50 Inch,TV,2025-05-29,7,Thursday,5,20,3431000
MIP-05715,TV 55 Inch,TV,2024-01-13,3,Saturday,1,19,1708000
MIP-05716,Epson 6000 Lumens,Proyektor,2026-04-03,2,Friday,4,5,1921000
MIP-05717,TV 55 Inch,TV,2025-09-20,6,Saturday,9,17,3094000
MIP-05718,TV 55 Inch,TV,2024-03-14,5,Thursday,3,15,2642000
MIP-05719,TV 43 Inch,TV,2026-03-17,6,Tuesday,3,19,1653000
MIP-05720,TV 75 Inch,TV,2024-09-20,5,Friday,9,10,5573000
MIP-05721,TV 65 Inch,TV,2025-03-13,6,Thursday,3,11,3868000
MIP-05722,Screen 3x4,Screen,2025-09-04,6,Thursday,9,15,2363000
MIP-05723,TV 65 Inch,TV,2024-08-26,3,Monday,8,10,2224000
MIP-05724,TV 75 Inch,TV,2025-05-24,4,Saturday,5,15,4456000
MIP-05725,Screen 3x4,Screen,2024-06-12,3,Wednesday,6,9,1111000
MIP-05726,Epson 6000 Lumens,Proyektor,2025-03-04,1,Tuesday,3,17,1029000
MIP-05727,TV 55 Inch,TV,2025-07-09,1,Wednesday,7,9,517000
MIP-05728,Screen 3x4,Screen,2024-01-29,6,Monday,1,16,2207000
MIP-05729,Screen 3x4,Screen,2024-06-03,5,Monday,6,14,1867000
MIP-05730,Screen 2x3,Screen,2024-03-14,3,Thursday,3,18,976000
MIP-05731,TV 43 Inch,TV,2024-02-13,2,Tuesday,2,15,639000
MIP-05732,TV 55 Inch,TV,2026-02-14,6,Saturday,2,17,3204000
MIP-05733,TV 43 Inch,TV,2025-03-22,2,Saturday,3,19,619000
MIP-05734,Screen 3x4,Screen,2025-10-23,4,Thursday,10,10,1612000
MIP-05735,TV 50 Inch,TV,2025-11-11,7,Tuesday,11,10,3262000
MIP-05736,Epson 6000 Lumens,Proyektor,2025-03-17,4,Monday,3,7,4146000
MIP-05737,TV 55 Inch,TV,2025-11-10,3,Monday,11,5,1692000
MIP-05738,TV 55 Inch,TV,2024-04-09,2,Tuesday,4,11,1049000
MIP-05739,Screen 2x3,Screen,2024-08-16,6,Friday,8,6,1634000
MIP-05740,Epson 6000 Lumens,Proyektor,2024-10-06,5,Sunday,10,12,4956000
MIP-05741,Screen 3x4,Screen,2024-03-06,7,Wednesday,3,7,3019000
MIP-05742,Screen 3x4,Screen,2024-06-04,1,Tuesday,6,10,406000
MIP-05743,Screen 2x3,Screen,2025-01-16,6,Thursday,1,14,1920000
MIP-05744,Screen 2x3,Screen,2025-12-29,3,Monday,12,9,988000
MIP-05745,TV 65 Inch,TV,2025-07-10,4,Thursday,7,20,2612000
MIP-05746,TV 65 Inch,TV,2024-11-01,1,Friday,11,8,727000
MIP-05747,Screen 2x3,Screen,2025-06-27,3,Friday,6,13,931000
MIP-05748,Epson 6000 Lumens,Proyektor,2025-02-02,3,Sunday,2,14,3288000
MIP-05749,Screen 3x4,Screen,2025-11-20,1,Thursday,11,6,439000
MIP-05750,TV 65 Inch,TV,2024-06-30,5,Sunday,6,20,3631000
MIP-05751,TV 75 Inch,TV,2025-10-15,5,Wednesday,10,20,5692000
MIP-05752,TV 43 Inch,TV,2024-11-17,5,Sunday,11,15,1590000
MIP-05753,TV 65 Inch,TV,2025-10-15,4,Wednesday,10,14,2580000
MIP-05754,TV 65 Inch,TV,2026-02-05,3,Thursday,2,8,2218000
MIP-05755,TV 65 Inch,TV,2026-01-11,2,Sunday,1,11,1515000
MIP-05756,TV 50 Inch,TV,2025-11-05,2,Wednesday,11,8,879000
MIP-05757,Screen 3x4,Screen,2026-01-02,4,Friday,1,9,1642000
MIP-05758,Screen 3x4,Screen,2024-03-17,2,Sunday,3,10,789000
MIP-05759,Epson 6000 Lumens,Proyektor,2024-11-08,6,Friday,11,7,5925000
MIP-05760,Epson 6000 Lumens,Proyektor,2024-10-18,2,Friday,10,13,1924000
MIP-05761,TV 43 Inch,TV,2026-03-25,1,Wednesday,3,14,316000
MIP-05762,TV 75 Inch,TV,2025-06-07,5,Saturday,6,8,6523000
MIP-05763,Screen 2x3,Screen,2025-04-27,7,Sunday,4,19,2285000
MIP-05764,Screen 3x4,Screen,2026-04-25,7,Saturday,4,18,2618000
MIP-05765,TV 50 Inch,TV,2025-08-12,6,Tuesday,8,8,2902000
MIP-05766,Screen 3x4,Screen,2025-06-10,6,Tuesday,6,11,2514000
MIP-05767,Screen 2x3,Screen,2026-01-23,5,Friday,1,5,1426000
MIP-05768,Epson 6000 Lumens,Proyektor,2024-08-12,4,Monday,8,18,3654000
MIP-05769,TV 65 Inch,TV,2024-01-22,6,Monday,1,10,4005000
MIP-05770,Epson 6000 Lumens,Proyektor,2024-03-04,1,Monday,3,16,1082000
MIP-05771,TV 43 Inch,TV,2026-02-04,2,Wednesday,2,15,616000
MIP-05772,TV 43 Inch,TV,2025-07-11,4,Friday,7,11,1253000
MIP-05773,Screen 2x3,Screen,2024-01-04,3,Thursday,1,6,856000
MIP-05774,TV 55 Inch,TV,2026-04-09,2,Thursday,4,13,1148000
MIP-05775,TV 43 Inch,TV,2025-06-26,2,Thursday,6,5,543000
MIP-05776,TV 55 Inch,TV,2025-07-20,6,Sunday,7,10,3218000
MIP-05777,TV 65 Inch,TV,2026-04-09,5,Thursday,4,10,3589000
MIP-05778,Epson 6000 Lumens,Proyektor,2024-03-02,4,Saturday,3,17,3717000
MIP-05779,TV 65 Inch,TV,2024-06-16,7,Sunday,6,19,5217000
MIP-05780,TV 65 Inch,TV,2024-09-06,7,Friday,9,12,4640000
MIP-05781,Screen 3x4,Screen,2025-07-23,2,Wednesday,7,17,824000
MIP-05782,TV 43 Inch,TV,2024-08-07,7,Wednesday,8,20,2060000
MIP-05783,TV 65 Inch,TV,2026-02-03,1,Tuesday,2,15,713000
MIP-05784,Screen 2x3,Screen,2025-10-08,5,Wednesday,10,17,1382000
MIP-05785,Screen 3x4,Screen,2025-02-11,4,Tuesday,2,8,1445000
MIP-05786,TV 43 Inch,TV,2025-03-20,5,Thursday,3,14,1623000
MIP-05787,Screen 2x3,Screen,2024-01-01,1,Monday,1,11,286000
MIP-05788,Screen 3x4,Screen,2025-11-10,5,Monday,11,10,2128000
MIP-05789,TV 43 Inch,TV,2024-08-19,6,Monday,8,9,1980000
MIP-05790,Screen 2x3,Screen,2025-11-20,5,Thursday,11,12,1413000
MIP-05791,TV 55 Inch,TV,2024-07-10,4,Wednesday,7,7,2097000
MIP-05792,TV 75 Inch,TV,2024-11-29,6,Friday,11,5,7435000
MIP-05793,TV 65 Inch,TV,2025-05-08,4,Thursday,5,17,3061000
MIP-05794,Screen 2x3,Screen,2025-10-28,1,Tuesday,10,18,325000
MIP-05795,TV 55 Inch,TV,2026-04-25,5,Saturday,4,10,2752000
MIP-05796,Epson 6000 Lumens,Proyektor,2025-10-12,5,Sunday,10,8,5295000
MIP-05797,TV 50 Inch,TV,2024-09-10,7,Tuesday,9,7,2921000
MIP-05798,Screen 3x4,Screen,2025-04-23,5,Wednesday,4,19,2191000
MIP-05799,TV 65 Inch,TV,2024-04-29,4,Monday,4,8,3060000
MIP-05800,TV 55 Inch,TV,2025-08-30,4,Saturday,8,12,2052000
MIP-05801,TV 50 Inch,TV,2024-12-24,6,Tuesday,12,20,2592000
MIP-05802,Screen 3x4,Screen,2026-01-22,6,Thursday,1,5,2208000
MIP-05803,Screen 3x4,Screen,2025-12-19,4,Friday,12,17,1527000
MIP-05804,TV 55 Inch,TV,2025-12-13,7,Saturday,12,17,4093000
MIP-05805,TV 65 Inch,TV,2026-02-21,2,Saturday,2,16,1366000
MIP-05806,Screen 2x3,Screen,2024-05-21,3,Tuesday,5,19,826000
MIP-05807,TV 43 Inch,TV,2024-11-11,5,Monday,11,10,1453000
MIP-05808,TV 55 Inch,TV,2024-11-29,2,Friday,11,13,1206000
MIP-05809,TV 65 Inch,TV,2025-10-05,6,Sunday,10,5,4309000
MIP-05810,TV 75 Inch,TV,2026-01-25,3,Sunday,1,9,3540000
MIP-05811,Epson 6000 Lumens,Proyektor,2025-03-31,3,Monday,3,20,2800000
MIP-05812,Screen 3x4,Screen,2026-02-22,5,Sunday,2,18,2194000
MIP-05813,TV 65 Inch,TV,2025-08-27,3,Wednesday,8,7,2235000
MIP-05814,TV 75 Inch,TV,2025-08-10,5,Sunday,8,17,5738000
MIP-05815,TV 75 Inch,TV,2024-01-23,5,Tuesday,1,5,5484000
MIP-05816,TV 75 Inch,TV,2024-11-10,6,Sunday,11,20,6562000
MIP-05817,TV 50 Inch,TV,2025-07-26,3,Saturday,7,14,1248000
MIP-05818,TV 65 Inch,TV,2024-10-09,1,Wednesday,10,11,711000
MIP-05819,TV 50 Inch,TV,2024-04-25,4,Thursday,4,19,1954000
MIP-05820,TV 43 Inch,TV,2024-10-22,7,Tuesday,10,19,2099000
MIP-05821,TV 55 Inch,TV,2024-07-30,4,Tuesday,7,8,2351000
MIP-05822,TV 65 Inch,TV,2024-10-26,7,Saturday,10,5,4847000
MIP-05823,TV 50 Inch,TV,2024-10-23,3,Wednesday,10,5,1406000
MIP-05824,Screen 3x4,Screen,2025-11-09,6,Sunday,11,17,2511000
MIP-05825,Epson 6000 Lumens,Proyektor,2024-11-30,2,Saturday,11,8,1870000
MIP-05826,Epson 6000 Lumens,Proyektor,2024-06-16,4,Sunday,6,9,3889000
MIP-05827,TV 75 Inch,TV,2024-02-10,4,Saturday,2,17,4932000
MIP-05828,TV 50 Inch,TV,2025-07-20,5,Sunday,7,6,2057000
MIP-05829,Epson 6000 Lumens,Proyektor,2025-07-11,2,Friday,7,13,1945000
MIP-05830,TV 50 Inch,TV,2025-01-02,5,Thursday,1,8,2266000
MIP-05831,TV 43 Inch,TV,2024-01-01,5,Monday,1,11,1649000
MIP-05832,Epson 6000 Lumens,Proyektor,2024-12-03,4,Tuesday,12,14,3980000
MIP-05833,TV 43 Inch,TV,2025-09-25,5,Thursday,9,20,1595000
MIP-05834,TV 50 Inch,TV,2026-01-31,1,Saturday,1,16,444000
MIP-05835,TV 65 Inch,TV,2024-08-30,1,Friday,8,9,741000
MIP-05836,TV 75 Inch,TV,2026-03-18,3,Wednesday,3,5,3669000
MIP-05837,Epson 6000 Lumens,Proyektor,2024-01-01,2,Monday,1,6,2155000
MIP-05838,TV 55 Inch,TV,2026-01-07,4,Wednesday,1,17,2161000
MIP-05839,Screen 2x3,Screen,2025-08-29,7,Friday,8,16,2144000
MIP-05840,TV 43 Inch,TV,2024-01-18,3,Thursday,1,17,923000
MIP-05841,TV 50 Inch,TV,2024-04-09,5,Tuesday,4,13,2213000
MIP-05842,TV 43 Inch,TV,2026-04-25,4,Saturday,4,14,1115000
MIP-05843,TV 65 Inch,TV,2025-04-04,5,Friday,4,6,3215000
MIP-05844,TV 75 Inch,TV,2026-01-08,1,Thursday,1,8,1084000
MIP-05845,TV 75 Inch,TV,2024-06-14,4,Friday,6,6,5159000
MIP-05846,Epson 6000 Lumens,Proyektor,2024-04-25,6,Thursday,4,11,5684000
MIP-05847,TV 65 Inch,TV,2025-01-16,6,Thursday,1,8,3958000
MIP-05848,Epson 6000 Lumens,Proyektor,2024-08-24,3,Saturday,8,14,3142000
MIP-05849,TV 50 Inch,TV,2024-09-15,2,Sunday,9,6,868000
MIP-05850,TV 65 Inch,TV,2025-05-10,3,Saturday,5,15,2103000
MIP-05851,TV 65 Inch,TV,2025-07-26,4,Saturday,7,16,2611000
MIP-05852,Screen 3x4,Screen,2024-11-04,1,Monday,11,17,437000
MIP-05853,Screen 3x4,Screen,2026-03-17,7,Tuesday,3,9,2997000
MIP-05854,Screen 2x3,Screen,2024-11-27,3,Wednesday,11,18,965000
MIP-05855,TV 75 Inch,TV,2024-05-20,3,Monday,5,18,3533000
MIP-05856,Screen 3x4,Screen,2024-07-07,7,Sunday,7,10,2947000
MIP-05857,Screen 2x3,Screen,2025-09-15,1,Monday,9,15,279000
MIP-05858,TV 43 Inch,TV,2024-08-08,6,Thursday,8,14,1623000
MIP-05859,TV 75 Inch,TV,2026-03-23,1,Monday,3,13,1085000
MIP-05860,TV 75 Inch,TV,2024-11-10,4,Sunday,11,17,4883000
MIP-05861,TV 50 Inch,TV,2025-07-08,3,Tuesday,7,15,1338000
MIP-05862,TV 55 Inch,TV,2025-09-03,2,Wednesday,9,18,1104000
MIP-05863,TV 55 Inch,TV,2024-06-23,1,Sunday,6,12,496000
MIP-05864,TV 43 Inch,TV,2024-11-16,1,Saturday,11,20,295000
MIP-05865,Screen 2x3,Screen,2024-05-20,3,Monday,5,15,939000
MIP-05866,TV 55 Inch,TV,2024-08-11,1,Sunday,8,10,544000
MIP-05867,Epson 6000 Lumens,Proyektor,2024-01-04,6,Thursday,1,12,6279000
MIP-05868,TV 65 Inch,TV,2024-05-10,6,Friday,5,10,3976000
MIP-05869,Screen 2x3,Screen,2024-03-10,6,Sunday,3,20,1913000
MIP-05870,TV 43 Inch,TV,2026-03-08,6,Sunday,3,9,1832000
MIP-05871,TV 75 Inch,TV,2025-05-21,2,Wednesday,5,18,2261000
MIP-05872,TV 50 Inch,TV,2025-07-02,6,Wednesday,7,12,2558000
MIP-05873,TV 55 Inch,TV,2025-07-23,3,Wednesday,7,15,1692000
MIP-05874,TV 55 Inch,TV,2024-06-24,2,Monday,6,14,1173000
MIP-05875,Screen 3x4,Screen,2025-11-28,7,Friday,11,16,2753000
MIP-05876,Screen 3x4,Screen,2025-12-30,7,Tuesday,12,15,2665000
MIP-05877,Screen 2x3,Screen,2025-02-19,1,Wednesday,2,15,322000
MIP-05878,TV 75 Inch,TV,2025-01-12,5,Sunday,1,7,6203000
MIP-05879,TV 75 Inch,TV,2024-03-09,1,Saturday,3,15,1188000
MIP-05880,Epson 6000 Lumens,Proyektor,2025-06-25,7,Wednesday,6,6,6983000
MIP-05881,TV 55 Inch,TV,2024-11-11,5,Monday,11,7,2587000
MIP-05882,TV 50 Inch,TV,2025-04-03,4,Thursday,4,14,1846000
MIP-05883,TV 50 Inch,TV,2025-04-27,2,Sunday,4,16,875000
MIP-05884,TV 43 Inch,TV,2024-12-31,7,Tuesday,12,9,2308000
MIP-05885,TV 50 Inch,TV,2025-03-24,7,Monday,3,14,3138000
MIP-05886,Screen 2x3,Screen,2026-03-19,7,Thursday,3,19,2094000
